"ISO3","country","year","svyCode","svyL1Cd","svyL1Nm","prttyNm","lastYear","rn","MPOV08_PT190","FPOV08_PT190","MPOV08_PT310","FPOV08_PT310","MPOV08_GAP190","FPOV08_GAP190","MPOV08_GAP310","FPOV08_GAP310","MPOV08_SEV190","FPOV08_SEV190","MPOV08_SEV310","FPOV08_SEV310","MPOV08_SD190","FPOV08_SD190","MPOV08_SD310","FPOV08_SD310","MPOV08_PN190","FPOV08_PN190","MPOV08_PN310","FPOV08_PN310","MPOV08_PCEXP","FPOV08_PCEXP","MPOV08_FOOD","FPOV08_FOOD","MPOV08_NFOOD","FPOV08_NFOOD","MPOV08_GINI","FPOV08_GINI","PN08_MAL","PN08_FEM","UPOV08_PT190","RPOV08_PT190","UPOV08_PT310","RPOV08_PT310","UPOV08_GAP190","RPOV08_GAP190","UPOV08_GAP310","RPOV08_GAP310","UPOV08_SEV190","RPOV08_SEV190","UPOV08_SEV310","RPOV08_SEV310","UPOV08_SD190","RPOV08_SD190","UPOV08_SD310","RPOV08_SD310","UPOV08_PN190","RPOV08_PN190","UPOV08_PN310","RPOV08_PN310","UPOV08_PCEXP","RPOV08_PCEXP","UPOV08_FOOD","RPOV08_FOOD","UPOV08_NFOOD","RPOV08_NFOOD","UPOV08_GINI","RPOV08_GINI","PN08_URB","PN08_RUR","TPOV08_PT190","TPOV08_PT310","TPOV08_GAP190","TPOV08_GAP310","TPOV08_SEV190","TPOV08_SEV310","TPOV08_SD190","TPOV08_SD310","TPOV08_PN190","TPOV08_PN310","TPOV08_PCEXP","TPOV08_FOOD","TPOV08_NFOOD","TPOV08_GINI","PN08_TOT"
"TZA","Tanzania",2000,"tza2000",4,"TANGA","TANGA",FALSE,"tza2000.4",0.975706577301025,0.963290154933929,0.996726453304291,0.984610915184021,0.610461235046387,0.577203452587128,0.757983446121216,0.731472551822662,0.40745884180069,0.379514515399933,0.590984106063843,0.562098562717438,0.15395875275135,0.188048824667931,0.057121392339468,0.123094744980335,1308699.14204597,294595.218229294,1336892.76643753,301115.575883865,22.962438583374,25.6091728210449,17.6538143157959,18.9098644256592,5.30862522125244,6.6993088722229,0.266198843717575,0.305621027946472,1341283.54824066,305821.896960258,0.888757288455963,0.980150520801544,0.963006317615509,0.996986329555511,0.454442381858826,0.616234481334686,0.640507221221924,0.76203590631485,0.268839031457901,0.412909924983978,0.454896748065948,0.596044600009918,0.314433753490448,0.139482945203781,0.18874703347683,0.0548141859471798,108106.702510834,1495187.65776443,117138.208269119,1520870.13405228,35.0414962768555,22.5298881530762,23.6170883178711,17.4301223754883,11.4244070053101,5.09976434707642,0.327988803386688,0.260955840349197,121638.047904015,1525467.39729691,0.973401188850403,0.994476914405823,0.604286193847656,0.753061056137085,0.402270346879959,0.585620880126953,0.16090789437294,0.0741119682788849,1603294.36027527,1638008.3423214,23.4538650512695,17.8870277404785,5.5668363571167,0.275062888860703,1647105.44520092
"TZA","Tanzania",2000,"tza2000",5,"MOROGORO","MOROGORO",FALSE,"tza2000.5",0.963841438293457,0.955642223358154,0.987780690193176,0.990035474300385,0.594565868377686,0.565224707126617,0.743342280387878,0.726443767547607,0.402000516653061,0.36993744969368,0.579228043556213,0.553528308868408,0.186684608459473,0.205889150500298,0.10986353456974,0.0993241220712662,1333282.82463169,257501.316684723,1366398.03090954,266768.708584785,24.6862678527832,26.6311416625977,17.7342891693115,19.8384571075439,6.95197820663452,6.79268550872803,0.325606912374496,0.323154628276825,1383300.99796867,269453.689534187,0.878356993198395,0.987403690814972,0.954619288444519,0.998069405555725,0.445696532726288,0.632416665554047,0.631649553775787,0.772821485996246,0.269932210445404,0.434304922819138,0.44976019859314,0.612107396125793,0.326873451471329,0.111524343490601,0.208137959241867,0.0438961125910282,331473.305533409,1259310.835783,360253.072811127,1272913.6666832,36.9197273254395,21.4773349761963,24.4478855133057,16.1923179626465,12.4718408584595,5.28501796722412,0.363952726125717,0.276102095842361,377378.787467003,1275375.90003586,0.962504684925079,0.988148331642151,0.589782297611237,0.74058723449707,0.396773159503937,0.575038135051727,0.189972192049026,0.108218491077423,1590784.14131641,1633166.73949432,25.003345489502,18.0773372650146,6.9260082244873,0.325974225997925,1652754.68750286
"TZA","Tanzania",2000,"tza2000",6,"PWANI","PWANI",FALSE,"tza2000.6",0.944377958774567,0.958682835102081,0.994944512844086,0.987848162651062,0.574459314346313,0.570182979106903,0.729078650474548,0.728855133056641,0.398467779159546,0.36887714266777,0.566708505153656,0.555356681346893,0.229190602898598,0.199023544788361,0.070921964943409,0.109564103186131,604286.646241188,116158.082029343,636643.095154285,119691.872365952,26.0613708496094,25.8730411529541,18.9382190704346,18.4682140350342,7.1231517791748,7.40482759475708,0.371971279382706,0.292791336774826,639877.982437611,121164.243456841,0.916864514350891,0.954927146434784,0.982193112373352,0.997041583061218,0.528216302394867,0.586429297924042,0.696242153644562,0.738150537014008,0.346664577722549,0.406832307577133,0.523557722568512,0.576380670070648,0.276087701320648,0.207464173436165,0.132249519228935,0.0543108358979225,151639.396512032,568805.331758499,162444.024879932,593890.942640305,29.3853607177734,25.1001224517822,20.3802719116211,18.4422130584717,9.00508785247803,6.65790987014771,0.352153956890106,0.361313998699188,165389.09457016,595653.131324291,0.94665539264679,0.993814706802368,0.573778510093689,0.729043066501617,0.393756687641144,0.564901232719421,0.224719882011414,0.0784029960632324,720444.728270531,756334.967520237,26.0313873291016,18.8633899688721,7.16799688339233,0.361156225204468,761042.225894451
"TZA","Tanzania",2000,"tza2000",7,"DAR ES SALAAM","DAR ES SALAAM",FALSE,"tza2000.7",0.717555463314056,0.713591456413269,0.910795927047729,0.932514131069183,0.323456883430481,0.304945230484009,0.52074271440506,0.507598638534546,0.182679831981659,0.154822409152985,0.342039287090302,0.320785641670227,0.45018857717514,0.452083259820938,0.285038143396378,0.250861972570419,1072464.88995171,250261.639698029,1361283.83622551,327039.388391495,49.2350883483887,48.6082954406738,30.6336917877197,29.399112701416,18.6013946533203,19.2091808319092,0.365631580352783,0.312619835138321,1494609.01557732,350707.175157547,0.707673192024231,0.92847341299057,0.911346018314362,0.99787563085556,0.310778945684433,0.532324612140656,0.510317385196686,0.702053904533386,0.169329330325127,0.364181935787201,0.329565823078156,0.533561825752258,0.454831808805466,0.257704138755798,0.284243762493134,0.0460423231124878,1251889.58358002,70836.9460697174,1612191.30536652,76131.9192504883,50.0195693969727,28.1641063690186,30.8174743652344,20.697244644165,19.2020950317383,7.46686220169067,0.352533996105194,0.362788200378418,1769022.19400024,76293.9967346191,0.71680212020874,0.914923548698425,0.319938689470291,0.518244683742523,0.177385449409485,0.33799996972084,0.450551837682724,0.278995513916016,1322726.52964973,1688323.224617,49.1159629821777,30.3990573883057,18.7169055938721,0.356356352567673,1845316.19073486
"TZA","Tanzania",2000,"tza2000",8,"LINDI","LINDI",FALSE,"tza2000.8",0.960996448993683,0.885657012462616,0.992998838424683,0.974409997463226,0.600013494491577,0.540351152420044,0.747426271438599,0.701605319976807,0.421620607376099,0.364230901002884,0.589306056499481,0.535511076450348,0.193603560328484,0.318228513002396,0.0833795741200447,0.15790918469429,677293.001167297,121702.333281517,699847.72213459,133898.301844597,24.0616836547852,28.5819625854492,18.4496459960938,22.2591724395752,5.61203670501709,6.32279062271118,0.360022187232971,0.367198646068573,704782.013227463,137414.741683006,0.85074383020401,0.968278467655182,0.961431443691254,0.995667636394501,0.428785473108292,0.622548818588257,0.6160768866539,0.764702677726746,0.260188668966293,0.442643374204636,0.435245752334595,0.609559535980225,0.356342047452927,0.175257831811905,0.192564979195595,0.0656778737902641,119327.174368858,679668.160079956,134852.458350182,698893.565629005,37.6042556762695,22.2404918670654,25.7476196289062,17.7371234893799,11.856635093689,4.50336790084839,0.356144607067108,0.343683034181595,140262.165550232,701934.589360237,0.94870388507843,0.989965856075287,0.59027886390686,0.739950060844421,0.41225677728653,0.580528736114502,0.220601186156273,0.0996668487787247,798995.334448814,833746.023979187,24.799222946167,19.071216583252,5.72800493240356,0.363599419593811,842196.754910469
"TZA","Tanzania",2000,"tza2000",9,"MTWARA","MTWARA",FALSE,"tza2000.9",0.882277846336365,0.912028729915619,0.979457497596741,0.984129428863525,0.482004672288895,0.522774934768677,0.666154205799103,0.691984176635742,0.300617128610611,0.345008879899979,0.483458876609802,0.519769668579102,0.322279006242752,0.283253878355026,0.141846776008606,0.124975092709064,777645.992832184,164579.969504833,863300.834848881,177590.887924671,31.8662567138672,29.428186416626,23.0559692382812,21.9319686889648,8.81028747558594,7.49621725082397,0.32343989610672,0.351974546909332,881407.120483875,180454.807199001,0.858085751533508,0.894174754619598,0.982375383377075,0.979754686355591,0.414694041013718,0.506297409534454,0.618725538253784,0.682663857936859,0.24574226140976,0.322760611772537,0.427556484937668,0.504148185253143,0.348963022232056,0.307613998651505,0.131582915782928,0.140838369727135,172719.542790413,769506.419546604,197737.142746449,843154.580027103,36.6051445007324,30.2466144561768,24.9846591949463,22.3691654205322,11.6204853057861,7.87744855880737,0.317968219518661,0.327141791582108,201284.706399441,860577.221283436,0.887333810329437,0.980251491069794,0.488933235406876,0.670543789863586,0.30816113948822,0.489629596471786,0.316184490919113,0.139134958386421,942225.962337017,1040891.72277355,31.4519271850586,22.864953994751,8.5869722366333,0.328862518072128,1061861.92768288
"TZA","Tanzania",2007,"tza2007",1,"Dodoma","Dodoma",FALSE,"tza2007.1",0.860667169094086,0.921692490577698,0.942395746707916,0.948084235191345,0.419220060110092,0.488348066806793,0.612446188926697,0.664246916770935,0.24302513897419,0.297337710857391,0.425801128149033,0.48407644033432,0.346293687820435,0.268655151128769,0.232993632555008,0.221857190132141,1004812.77719116,382946.979919434,1100229.41049194,393912.285522461,37.7370071411133,34.0951919555664,23.250846862793,19.4523410797119,14.6786584854126,14.9033346176147,0.342016190290451,0.367859482765198,1167481.27319336,415482.357849121,0.664968967437744,0.960014402866364,0.839302659034729,0.985053300857544,0.208826124668121,0.527315258979797,0.432345539331436,0.702280223369598,0.0936049669981003,0.321702301502228,0.247490048408508,0.517299056053162,0.472001820802689,0.195925429463387,0.367251962423325,0.121339745819569,297292.621612549,1090467.13549805,375233.263153076,1118908.43286133,55.3025093078613,30.0318946838379,34.7569999694824,17.3326892852783,20.3376865386963,12.6992063522339,0.298813581466675,0.311243921518326,447077.417907715,1135886.21313477,0.876684546470642,0.94388884305954,0.437364161014557,0.626042366027832,0.257280617952347,0.441096723079681,0.328799068927765,0.230136349797249,1387759.7571106,1494141.6960144,36.7765998840332,22.253849029541,14.7379093170166,0.350370287895203,1582963.63104248
